FECHA,DEMANDA
2023-02-20 05:30:00,6023.33002
2023-02-20 06:00:00,5881.45323
2023-02-20 06:30:00,6023.81261
2023-02-20 07:00:00,5944.41144
2023-02-20 07:30:00,6319.68092
2023-02-20 08:00:00,6489.03994
2023-02-20 08:30:00,6862.23743
2023-02-20 09:00:00,6941.0609
2023-02-20 09:30:00,7161.98814
2023-02-20 10:00:00,7223.72344
2023-02-20 10:30:00,7358.74434
2023-02-20 11:00:00,7398.09867
2023-02-20 11:30:00,7460.65616
2023-02-20 12:00:00,7566.36034
2023-02-20 12:30:00,7544.91665
2023-02-20 13:00:00,7483.01829
2023-02-20 13:30:00,7403.08351
2023-02-20 14:00:00,7536.99631
2023-02-20 14:30:00,7536.35573
2023-02-20 15:00:00,7561.952
2023-02-20 15:30:00,7566.03818
2023-02-20 16:00:00,7573.39776
2023-02-20 16:30:00,7411.35606
2023-02-20 17:00:00,7268.01033
2023-02-20 17:30:00,7166.47705
2023-02-20 18:00:00,7008.93989
2023-02-20 18:30:00,7120.6085
2023-02-20 19:00:00,7405.73061
2023-02-20 19:30:00,7460.66047
2023-02-20 20:00:00,7439.80881
2023-02-20 20:30:00,7417.95312
2023-02-20 21:00:00,7419.52552
2023-02-20 21:30:00,7349.54669
2023-02-20 22:00:00,7270.00631
2023-02-20 22:30:00,7110.77899
2023-02-20 23:00:00,6965.00741
2023-02-20 23:30:00,6685.47834
2023-02-27 00:00:00,6256.99905
2023-02-27 00:30:00,6180.10445
2023-02-27 01:00:00,6055.60463
2023-02-27 01:30:00,5899.2436
2023-02-27 02:00:00,5889.05355
2023-02-27 02:30:00,5821.3215
2023-02-27 03:00:00,5733.0164
2023-02-27 03:30:00,5790.29018
2023-02-27 04:00:00,5770.99113
2023-02-27 04:30:00,5732.00827
2023-02-27 05:00:00,5803.14304
2023-02-27 05:30:00,5923.98842
2023-02-27 06:00:00,5946.85202
2023-02-27 06:30:00,6036.2984
2023-02-27 07:00:00,6157.86377
2023-02-27 07:30:00,6486.88617
2023-02-27 08:00:00,6649.38919
2023-02-27 08:30:00,6824.10873
2023-02-27 09:00:00,7149.05718
2023-02-27 09:30:00,7142.34115
2023-02-27 10:00:00,7416.97444
2023-02-27 10:30:00,7511.45825
2023-02-27 11:00:00,7574.86223
2023-02-27 11:30:00,7590.83238
2023-02-27 12:00:00,7584.26409
2023-02-27 12:30:00,7499.11756
2023-02-27 13:00:00,7317.85817
2023-02-27 13:30:00,7413.01962
2023-02-27 14:00:00,7383.35737
2023-02-27 14:30:00,7423.68876
2023-02-27 15:00:00,7344.24537
2023-02-27 15:30:00,7306.47456
2023-02-27 16:00:00,7451.58109
2023-02-27 16:30:00,7465.55347
2023-02-27 17:00:00,7168.71936
2023-02-27 17:30:00,7084.30031
2023-02-27 18:00:00,7031.2894
2023-02-27 18:30:00,7123.68099
2023-02-27 19:00:00,7320.50636
2023-02-27 19:30:00,7262.3323
2023-02-27 20:00:00,7268.5282
2023-02-27 20:30:00,7231.7183
2023-02-27 21:00:00,7187.41283
2023-02-27 21:30:00,7158.88794
2023-02-27 22:00:00,6969.54995
2023-02-27 22:30:00,6904.09683
2023-02-27 23:00:00,6742.52927
2023-02-27 23:30:00,6621.4003
2023-03-06 00:00:00,6300.59524
2023-03-06 00:30:00,6157.49584
2023-03-06 01:00:00,6179.06236
2023-03-06 01:30:00,6015.17139
2023-03-06 02:00:00,5961.93403
2023-03-06 02:30:00,5800.93465
2023-03-06 03:00:00,5920.14553
2023-03-06 03:30:00,5897.81741
2023-03-06 04:00:00,5902.10597
2023-03-06 04:30:00,5885.39843
2023-03-06 05:00:00,5993.52752
2023-03-06 05:30:00,6075.18831
2023-03-06 06:00:00,6099.49141
2023-03-06 06:30:00,6319.80537
2023-03-06 07:00:00,6379.54881
2023-03-06 07:30:00,6502.28386
2023-03-06 08:00:00,6769.76724
2023-03-06 08:30:00,7120.86143
2023-03-06 09:00:00,7281.83285
2023-03-06 09:30:00,7425.5698
2023-03-06 10:00:00,7588.27153
2023-03-06 10:30:00,7568.09712
2023-03-06 11:00:00,7633.41219
2023-03-06 11:30:00,7588.96714
2023-03-06 12:00:00,7718.95294
2023-03-06 12:30:00,7613.28907
